UNIX_Time,UTC_Date,UTC_Time,Latitude,North-South,Longitude,East-West
1645155807.5888395,180222,034323.90,3530.99737969,N,13932.72337323,E
1645155807.689805,180222,034324.00,3530.99737969,N,13932.72337323,E
1645155807.7898088,180222,034324.10,3530.99737969,N,13932.72337323,E
1645155807.8908358,180222,034324.20,3530.99740561,N,13932.72336897,E
1645155807.9918058,180222,034324.30,3530.99743207,N,13932.72336472,E
1645155808.0836084,180222,034324.40,3530.99743207,N,13932.72336472,E
1645155808.1840146,180222,034324.50,3530.99745851,N,13932.72336050,E
1645155808.2839925,180222,034324.60,3530.99745851,N,13932.72336050,E
1645155808.3849828,180222,034324.70,3530.99748376,N,13932.72335621,E
1645155808.4849846,180222,034324.80,3530.99748376,N,13932.72335621,E
1645155808.5862982,180222,034324.90,3530.99750881,N,13932.72335236,E
1645155808.686415,180222,034325.00,3530.99750881,N,13932.72335236,E
1645155808.7874155,180222,034325.10,3530.99750881,N,13932.72335236,E
1645155808.8880448,180222,034325.20,3530.99753346,N,13932.72334840,E
1645155808.9880407,180222,034325.30,3530.99755818,N,13932.72334437,E
1645155809.089667,180222,034325.40,3530.99755818,N,13932.72334437,E
1645155809.189805,180222,034325.50,3530.99758178,N,13932.72334074,E
1645155809.289802,180222,034325.60,3530.99758178,N,13932.72334074,E
1645155809.3908472,180222,034325.70,3530.99760525,N,13932.72333736,E
1645155809.4908032,180222,034325.80,3530.99760525,N,13932.72333736,E
1645155809.582808,180222,034325.90,3530.99762874,N,13932.72333388,E
1645155809.6835816,180222,034326.00,3530.99762874,N,13932.72333388,E
1645155809.784579,180222,034326.10,3530.99762874,N,13932.72333388,E
1645155809.8845801,180222,034326.20,3530.99765161,N,13932.72333036,E
1645155809.9856083,180222,034326.30,3530.99767576,N,13932.72332744,E
1645155810.0856109,180222,034326.40,3530.99767576,N,13932.72332744,E
1645155810.186538,180222,034326.50,3530.99769970,N,13932.72332562,E
1645155810.287512,180222,034326.60,3530.99769970,N,13932.72332562,E
1645155810.387509,180222,034326.70,3530.99771991,N,13932.72332260,E
1645155810.48854,180222,034326.80,3530.99771991,N,13932.72332260,E
1645155810.5885394,180222,034326.90,3530.99774024,N,13932.72332050,E
1645155810.689101,180222,034327.00,3530.99774024,N,13932.72332050,E
1645155810.7890954,180222,034327.10,3530.99774024,N,13932.72332050,E
1645155810.8901277,180222,034327.20,3530.99776059,N,13932.72331879,E
1645155810.9901192,180222,034327.30,3530.99778085,N,13932.72331620,E
1645155811.0910935,180222,034327.40,3530.99778085,N,13932.72331620,E
1645155811.1921499,180222,034327.50,3530.99780035,N,13932.72331334,E
1645155811.283153,180222,034327.60,3530.99780035,N,13932.72331334,E
1645155811.3841524,180222,034327.70,3530.99781861,N,13932.72331145,E
1645155811.4841511,180222,034327.80,3530.99781861,N,13932.72331145,E
1645155811.5851488,180222,034327.90,3530.99783514,N,13932.72330848,E
1645155811.6857681,180222,034328.00,3530.99783514,N,13932.72330848,E
1645155811.7867365,180222,034328.10,3530.99783514,N,13932.72330848,E
1645155811.8877363,180222,034328.20,3530.99785109,N,13932.72330524,E
1645155811.9887397,180222,034328.30,3530.99786746,N,13932.72330446,E
1645155812.0897386,180222,034328.40,3530.99786746,N,13932.72330446,E
1645155812.1906717,180222,034328.50,3530.99788309,N,13932.72330471,E
1645155812.2916725,180222,034328.60,3530.99788309,N,13932.72330471,E
1645155812.3916721,180222,034328.70,3530.99789926,N,13932.72330458,E
1645155812.4832392,180222,034328.80,3530.99789926,N,13932.72330458,E
1645155812.5842729,180222,034328.90,3530.99791629,N,13932.72330348,E
1645155812.683868,180222,034329.00,3530.99791629,N,13932.72330348,E
1645155812.7848728,180222,034329.10,3530.99791629,N,13932.72330348,E
1645155812.8848686,180222,034329.20,3530.99793101,N,13932.72330361,E
1645155812.9859083,180222,034329.30,3530.99794526,N,13932.72330355,E
1645155813.086905,180222,034329.40,3530.99794526,N,13932.72330355,E
1645155813.1870244,180222,034329.50,3530.99795932,N,13932.72330429,E
1645155813.2880297,180222,034329.60,3530.99795932,N,13932.72330429,E
1645155813.3879974,180222,034329.70,3530.99797284,N,13932.72330437,E
1645155813.4889965,180222,034329.80,3530.99797284,N,13932.72330437,E
1645155813.5890248,180222,034329.90,3530.99798580,N,13932.72330440,E
1645155813.6896994,180222,034330.00,3530.99798580,N,13932.72330440,E
1645155813.7907073,180222,034330.10,3530.99798580,N,13932.72330440,E
1645155813.8907056,180222,034330.20,3530.99799906,N,13932.72330397,E
1645155813.982705,180222,034330.30,3530.99801221,N,13932.72330358,E
1645155814.0827072,180222,034330.40,3530.99801221,N,13932.72330358,E
1645155814.1838677,180222,034330.50,3530.99802417,N,13932.72330410,E
1645155814.2840748,180222,034330.60,3530.99802417,N,13932.72330410,E
1645155814.3850384,180222,034330.70,3530.99803525,N,13932.72330407,E
1645155814.4850707,180222,034330.80,3530.99803525,N,13932.72330407,E
1645155814.5860426,180222,034330.90,3530.99804620,N,13932.72330398,E
1645155814.6860445,180222,034331.00,3530.99804620,N,13932.72330398,E
1645155814.7868066,180222,034331.10,3530.99804620,N,13932.72330398,E
1645155814.887809,180222,034331.20,3530.99805646,N,13932.72330443,E
1645155814.987807,180222,034331.30,3530.99806684,N,13932.72330511,E
1645155815.0888379,180222,034331.40,3530.99806684,N,13932.72330511,E
1645155815.189045,180222,034331.50,3530.99807683,N,13932.72330571,E
1645155815.290556,180222,034331.60,3530.99807683,N,13932.72330571,E
1645155815.3905835,180222,034331.70,3530.99808578,N,13932.72330497,E
1645155815.4915853,180222,034331.80,3530.99808578,N,13932.72330497,E
1645155815.5915866,180222,034331.90,3530.99809544,N,13932.72330412,E
1645155815.6835847,180222,034332.00,3530.99809544,N,13932.72330412,E
1645155815.7844574,180222,034332.10,3530.99809544,N,13932.72330412,E
1645155815.8854547,180222,034332.20,3530.99810467,N,13932.72330415,E
1645155815.9854639,180222,034332.30,3530.99811331,N,13932.72330526,E
1645155816.0864854,180222,034332.40,3530.99811331,N,13932.72330526,E
1645155816.1865845,180222,034332.50,3530.99812217,N,13932.72330473,E
1645155816.2870748,180222,034332.60,3530.99812217,N,13932.72330473,E
1645155816.3870416,180222,034332.70,3530.99813092,N,13932.72330432,E
1645155816.4880698,180222,034332.80,3530.99813092,N,13932.72330432,E
1645155816.5890508,180222,034332.90,3530.99813870,N,13932.72330480,E
1645155816.690045,180222,034333.00,3530.99813870,N,13932.72330480,E
1645155816.7897387,180222,034333.10,3530.99813870,N,13932.72330480,E
1645155816.8907635,180222,034333.20,3530.99814678,N,13932.72330424,E
1645155816.9907634,180222,034333.30,3530.99815475,N,13932.72330322,E
1645155817.091762,180222,034333.40,3530.99815475,N,13932.72330322,E
1645155817.1839197,180222,034333.50,3530.99816264,N,13932.72330304,E
1645155817.2841647,180222,034333.60,3530.99816264,N,13932.72330304,E
1645155817.3851967,180222,034333.70,3530.99817089,N,13932.72330265,E
1645155817.485721,180222,034333.80,3530.99817089,N,13932.72330265,E
1645155817.5857196,180222,034333.90,3530.99817892,N,13932.72330212,E
1645155817.6857197,180222,034334.00,3530.99817892,N,13932.72330212,E
1645155817.7875445,180222,034334.10,3530.99817892,N,13932.72330212,E
1645155817.887544,180222,034334.20,3530.99818622,N,13932.72330126,E
1645155817.9885752,180222,034334.30,3530.99819232,N,13932.72330182,E
1645155818.0885725,180222,034334.40,3530.99819232,N,13932.72330182,E
1645155818.1886988,180222,034334.50,3530.99819781,N,13932.72330322,E
1645155818.2900524,180222,034334.60,3530.99819781,N,13932.72330322,E
1645155818.390053,180222,034334.70,3530.99820322,N,13932.72330349,E
1645155818.491082,180222,034334.80,3530.99820322,N,13932.72330349,E
1645155818.5920498,180222,034334.90,3530.99820928,N,13932.72330338,E
1645155818.6840804,180222,034335.00,3530.99820928,N,13932.72330338,E
1645155818.7845306,180222,034335.10,3530.99820928,N,13932.72330338,E
1645155818.8852642,180222,034335.20,3530.99821473,N,13932.72330364,E
1645155818.9852989,180222,034335.30,3530.99822004,N,13932.72330341,E
1645155819.086294,180222,034335.40,3530.99822004,N,13932.72330341,E
1645155819.1853452,180222,034335.50,3530.99822491,N,13932.72330298,E
1645155819.287216,180222,034335.60,3530.99822491,N,13932.72330298,E
1645155819.3880491,180222,034335.70,3530.99822926,N,13932.72330236,E
1645155819.4880512,180222,034335.80,3530.99822926,N,13932.72330236,E
1645155819.5890846,180222,034335.90,3530.99823348,N,13932.72330201,E
1645155819.6920488,180222,034336.00,3530.99823348,N,13932.72330201,E
1645155819.7900505,180222,034336.10,3530.99823348,N,13932.72330201,E
1645155819.8911145,180222,034336.20,3530.99823840,N,13932.72330111,E
1645155819.9931164,180222,034336.30,3530.99824272,N,13932.72330028,E
1645155820.0831556,180222,034336.40,3530.99824272,N,13932.72330028,E
1645155820.1841505,180222,034336.50,3530.99824593,N,13932.72329986,E
1645155820.2846155,180222,034336.60,3530.99824593,N,13932.72329986,E
1645155820.3851922,180222,034336.70,3530.99824999,N,13932.72329933,E
1645155820.4851956,180222,034336.80,3530.99824999,N,13932.72329933,E
1645155820.5862262,180222,034336.90,3530.99825455,N,13932.72329872,E
1645155820.687228,180222,034337.00,3530.99825455,N,13932.72329872,E
1645155820.7872298,180222,034337.10,3530.99825455,N,13932.72329872,E
1645155820.8882892,180222,034337.20,3530.99825889,N,13932.72329818,E
1645155820.9882815,180222,034337.30,3530.99826283,N,13932.72329758,E
1645155821.0892851,180222,034337.40,3530.99826283,N,13932.72329758,E
1645155821.1902826,180222,034337.50,3530.99826722,N,13932.72329736,E
1645155821.2904968,180222,034337.60,3530.99826722,N,13932.72329736,E
1645155821.391461,180222,034337.70,3530.99827214,N,13932.72329678,E
1645155821.4914448,180222,034337.80,3530.99827214,N,13932.72329678,E
1645155821.5934138,180222,034337.90,3530.99827589,N,13932.72329580,E
1645155821.6844432,180222,034338.00,3530.99827589,N,13932.72329580,E
1645155821.7844095,180222,034338.10,3530.99827589,N,13932.72329580,E
1645155821.8852503,180222,034338.20,3530.99827975,N,13932.72329495,E
1645155821.9852543,180222,034338.30,3530.99828350,N,13932.72329381,E
1645155822.0862532,180222,034338.40,3530.99828350,N,13932.72329381,E
1645155822.1862786,180222,034338.50,3530.99828715,N,13932.72329329,E
1645155822.2873824,180222,034338.60,3530.99828715,N,13932.72329329,E
1645155822.3880434,180222,034338.70,3530.99828989,N,13932.72329278,E
1645155822.4886959,180222,034338.80,3530.99828989,N,13932.72329278,E
1645155822.5896645,180222,034338.90,3530.99829242,N,13932.72329253,E
1645155822.6906965,180222,034339.00,3530.99829242,N,13932.72329253,E
1645155822.791668,180222,034339.10,3530.99829242,N,13932.72329253,E
1645155822.8932612,180222,034339.20,3530.99829528,N,13932.72329271,E
1645155822.9832864,180222,034339.30,3530.99829762,N,13932.72329261,E
1645155823.0842576,180222,034339.40,3530.99829762,N,13932.72329261,E
1645155823.1852584,180222,034339.50,3530.99829958,N,13932.72329247,E
1645155823.2863953,180222,034339.60,3530.99829958,N,13932.72329247,E
1645155823.3866398,180222,034339.70,3530.99830254,N,13932.72329320,E
1645155823.4869323,180222,034339.80,3530.99830254,N,13932.72329320,E
1645155823.5869606,180222,034339.90,3530.99830504,N,13932.72329344,E
1645155823.6879554,180222,034340.00,3530.99830504,N,13932.72329344,E
1645155823.7879663,180222,034340.10,3530.99830504,N,13932.72329344,E
1645155823.889315,180222,034340.20,3530.99830710,N,13932.72329362,E
1645155823.9896305,180222,034340.30,3530.99830928,N,13932.72329368,E
1645155824.0906336,180222,034340.40,3530.99830928,N,13932.72329368,E
1645155824.1916373,180222,034340.50,3530.99831248,N,13932.72329306,E
1645155824.2910495,180222,034340.60,3530.99831248,N,13932.72329306,E
1645155824.3830764,180222,034340.70,3530.99831474,N,13932.72329339,E
1645155824.4839542,180222,034340.80,3530.99831474,N,13932.72329339,E
1645155824.583952,180222,034340.90,3530.99831736,N,13932.72329309,E
1645155824.6849928,180222,034341.00,3530.99831736,N,13932.72329309,E
1645155824.7849867,180222,034341.10,3530.99831736,N,13932.72329309,E
1645155824.8859549,180222,034341.20,3530.99832093,N,13932.72329152,E
1645155824.986766,180222,034341.30,3530.99832449,N,13932.72329022,E
1645155825.086768,180222,034341.40,3530.99832449,N,13932.72329022,E
1645155825.1877677,180222,034341.50,3530.99832825,N,13932.72329002,E
1645155825.287953,180222,034341.60,3530.99832825,N,13932.72329002,E
1645155825.3889842,180222,034341.70,3530.99833164,N,13932.72328866,E
1645155825.4904563,180222,034341.80,3530.99833164,N,13932.72328866,E
1645155825.5904627,180222,034341.90,3530.99833521,N,13932.72328682,E
1645155825.6914852,180222,034342.00,3530.99833521,N,13932.72328682,E
1645155825.7914612,180222,034342.10,3530.99833521,N,13932.72328682,E
1645155825.8924544,180222,034342.20,3530.99833839,N,13932.72328620,E
1645155825.9836004,180222,034342.30,3530.99834187,N,13932.72328572,E
1645155826.0845702,180222,034342.40,3530.99834187,N,13932.72328572,E
1645155826.1845737,180222,034342.50,3530.99834515,N,13932.72328551,E
1645155826.2847898,180222,034342.60,3530.99834515,N,13932.72328551,E
1645155826.38579,180222,034342.70,3530.99834865,N,13932.72328543,E
1645155826.4859471,180222,034342.80,3530.99834865,N,13932.72328543,E
1645155826.586917,180222,034342.90,3530.99835257,N,13932.72328406,E
1645155826.6869202,180222,034343.00,3530.99835257,N,13932.72328406,E
1645155826.7879205,180222,034343.10,3530.99835257,N,13932.72328406,E
1645155826.8889153,180222,034343.20,3530.99835667,N,13932.72328292,E
1645155826.9891393,180222,034343.30,3530.99836117,N,13932.72328177,E
1645155827.0901031,180222,034343.40,3530.99836117,N,13932.72328177,E
1645155827.1901393,180222,034343.50,3530.99836507,N,13932.72328114,E
1645155827.2801833,180222,034343.60,3530.99836507,N,13932.72328114,E
1645155827.39233,180222,034343.70,3530.99836886,N,13932.72327972,E
1645155827.4832885,180222,034343.80,3530.99836886,N,13932.72327972,E
1645155827.5838897,180222,034343.90,3530.99837163,N,13932.72327799,E
1645155827.6848822,180222,034344.00,3530.99837163,N,13932.72327799,E
1645155827.7848802,180222,034344.10,3530.99837163,N,13932.72327799,E
1645155827.8858793,180222,034344.20,3530.99837505,N,13932.72327677,E
1645155827.986697,180222,034344.30,3530.99837818,N,13932.72327596,E
1645155828.0873868,180222,034344.40,3530.99837818,N,13932.72327596,E
1645155828.1873863,180222,034344.50,3530.99838135,N,13932.72327496,E
1645155828.2883847,180222,034344.60,3530.99838135,N,13932.72327496,E
1645155828.3885636,180222,034344.70,3530.99838519,N,13932.72327347,E
1645155828.4895325,180222,034344.80,3530.99838519,N,13932.72327347,E
1645155828.5902343,180222,034344.90,3530.99838863,N,13932.72327163,E
1645155828.6902256,180222,034345.00,3530.99838863,N,13932.72327163,E
1645155828.791231,180222,034345.10,3530.99838863,N,13932.72327163,E
1645155828.890885,180222,034345.20,3530.99839259,N,13932.72327000,E
1645155828.9928544,180222,034345.30,3530.99839660,N,13932.72326821,E
1645155829.0837677,180222,034345.40,3530.99839660,N,13932.72326821,E
1645155829.1837656,180222,034345.50,3530.99840046,N,13932.72326597,E
1645155829.284735,180222,034345.60,3530.99840046,N,13932.72326597,E
1645155829.3848972,180222,034345.70,3530.99840457,N,13932.72326405,E
1645155829.485892,180222,034345.80,3530.99840457,N,13932.72326405,E
1645155829.5864778,180222,034345.90,3530.99840835,N,13932.72326097,E
1645155829.6874852,180222,034346.00,3530.99840835,N,13932.72326097,E
1645155829.7884781,180222,034346.10,3530.99840835,N,13932.72326097,E
1645155829.889477,180222,034346.20,3530.99841259,N,13932.72325910,E
1645155829.9895203,180222,034346.30,3530.99841720,N,13932.72325713,E
1645155830.0899434,180222,034346.40,3530.99841720,N,13932.72325713,E
1645155830.1899493,180222,034346.50,3530.99842129,N,13932.72325481,E
1645155830.290944,180222,034346.60,3530.99842129,N,13932.72325481,E
1645155830.3911617,180222,034346.70,3530.99842511,N,13932.72325231,E
1645155830.4921572,180222,034346.80,3530.99842511,N,13932.72325231,E
1645155830.5837407,180222,034346.90,3530.99842838,N,13932.72325003,E
1645155830.6837385,180222,034347.00,3530.99842838,N,13932.72325003,E
1645155830.7847092,180222,034347.10,3530.99842838,N,13932.72325003,E
1645155830.8857095,180222,034347.20,3530.99843239,N,13932.72324747,E
1645155830.9857104,180222,034347.30,3530.99843705,N,13932.72324465,E
1645155831.0859673,180222,034347.40,3530.99843705,N,13932.72324465,E
1645155831.186968,180222,034347.50,3530.99844150,N,13932.72324278,E
1645155831.2879376,180222,034347.60,3530.99844150,N,13932.72324278,E
1645155831.3884916,180222,034347.70,3530.99844508,N,13932.72324102,E
1645155831.4894881,180222,034347.80,3530.99844508,N,13932.72324102,E
1645155831.5894163,180222,034347.90,3530.99844808,N,13932.72323878,E
1645155831.690389,180222,034348.00,3530.99844808,N,13932.72323878,E
1645155831.7914217,180222,034348.10,3530.99844808,N,13932.72323878,E
1645155831.8913662,180222,034348.20,3530.99845249,N,13932.72323692,E
1645155831.9923716,180222,034348.30,3530.99845731,N,13932.72323533,E
1645155832.083665,180222,034348.40,3530.99845731,N,13932.72323533,E
1645155832.1846733,180222,034348.50,3530.99846137,N,13932.72323368,E
1645155832.2846797,180222,034348.60,3530.99846137,N,13932.72323368,E
1645155832.3850746,180222,034348.70,3530.99846585,N,13932.72323142,E
1645155832.485669,180222,034348.80,3530.99846585,N,13932.72323142,E
1645155832.5869915,180222,034348.90,3530.99847060,N,13932.72322857,E
1645155832.6868975,180222,034349.00,3530.99847060,N,13932.72322857,E
1645155832.787933,180222,034349.10,3530.99847060,N,13932.72322857,E
1645155832.8888958,180222,034349.20,3530.99847464,N,13932.72322603,E
1645155832.9889312,180222,034349.30,3530.99847902,N,13932.72322376,E
1645155833.0897803,180222,034349.40,3530.99847902,N,13932.72322376,E
1645155833.1898491,180222,034349.50,3530.99848284,N,13932.72322200,E
1645155833.29184,180222,034349.60,3530.99848284,N,13932.72322200,E
1645155833.3919585,180222,034349.70,3530.99848752,N,13932.72321910,E
1645155833.4839594,180222,034349.80,3530.99848752,N,13932.72321910,E
1645155833.5849555,180222,034349.90,3530.99849242,N,13932.72321610,E
1645155833.6851096,180222,034350.00,3530.99849242,N,13932.72321610,E
1645155833.786116,180222,034350.10,3530.99849242,N,13932.72321610,E
1645155833.8870811,180222,034350.20,3530.99849702,N,13932.72321292,E
1645155833.9880815,180222,034350.30,3530.99850136,N,13932.72320916,E
1645155834.088112,180222,034350.40,3530.99850136,N,13932.72320916,E
1645155834.18925,180222,034350.50,3530.99850484,N,13932.72320638,E
1645155834.2892196,180222,034350.60,3530.99850484,N,13932.72320638,E
1645155834.3903377,180222,034350.70,3530.99850901,N,13932.72320356,E
1645155834.4903617,180222,034350.80,3530.99850901,N,13932.72320356,E
1645155834.5913293,180222,034350.90,3530.99851274,N,13932.72320049,E
1645155834.6919348,180222,034351.00,3530.99851274,N,13932.72320049,E
1645155834.7919452,180222,034351.10,3530.99851274,N,13932.72320049,E
1645155834.8869677,180222,034351.20,3530.99851769,N,13932.72319700,E
1645155834.9839659,180222,034351.30,3530.99852242,N,13932.72319497,E
1645155835.084943,180222,034351.40,3530.99852242,N,13932.72319497,E
1645155835.185836,180222,034351.50,3530.99854695,N,13932.72317488,E
1645155835.2858105,180222,034351.60,3530.99854695,N,13932.72317488,E
1645155835.3870232,180222,034351.70,3530.99856726,N,13932.72315980,E
1645155835.4869964,180222,034351.80,3530.99856726,N,13932.72315980,E
1645155835.587996,180222,034351.90,3530.99858740,N,13932.72314441,E
1645155835.6889293,180222,034352.00,3530.99858740,N,13932.72314441,E
1645155835.7889695,180222,034352.10,3530.99858740,N,13932.72314441,E
1645155835.8929334,180222,034352.20,3530.99860654,N,13932.72312879,E
1645155835.9899578,180222,034352.30,3530.99862486,N,13932.72311333,E
1645155836.0909266,180222,034352.40,3530.99862486,N,13932.72311333,E
1645155836.1913908,180222,034352.50,3530.99864343,N,13932.72309783,E
1645155836.2923617,180222,034352.60,3530.99864343,N,13932.72309783,E
1645155836.3835769,180222,034352.70,3530.99866180,N,13932.72308246,E
1645155836.4835775,180222,034352.80,3530.99866180,N,13932.72308246,E
1645155836.584552,180222,034352.90,3530.99868035,N,13932.72306720,E
1645155836.6847267,180222,034353.00,3530.99868035,N,13932.72306720,E
1645155836.7857516,180222,034353.10,3530.99868035,N,13932.72306720,E
1645155836.8857255,180222,034353.20,3530.99869884,N,13932.72305189,E
1645155836.9867246,180222,034353.30,3530.99871723,N,13932.72303720,E
1645155837.0867202,180222,034353.40,3530.99871723,N,13932.72303720,E
1645155837.1884484,180222,034353.50,3530.99873561,N,13932.72302292,E
1645155837.2884352,180222,034353.60,3530.99873561,N,13932.72302292,E
1645155837.389629,180222,034353.70,3530.99875366,N,13932.72300920,E
1645155837.4902077,180222,034353.80,3530.99875366,N,13932.72300920,E
1645155837.590178,180222,034353.90,3530.99877155,N,13932.72299526,E
1645155837.6924257,180222,034354.00,3530.99877155,N,13932.72299526,E
1645155837.792531,180222,034354.10,3530.99877155,N,13932.72299526,E
1645155837.8834934,180222,034354.20,3530.99878940,N,13932.72298134,E
1645155837.9844904,180222,034354.30,3530.99880717,N,13932.72296767,E
1645155838.0855203,180222,034354.40,3530.99880717,N,13932.72296767,E
1645155838.1855159,180222,034354.50,3530.99882510,N,13932.72295354,E
1645155838.285899,180222,034354.60,3530.99882510,N,13932.72295354,E
1645155838.3860242,180222,034354.70,3530.99884280,N,13932.72293945,E
1645155838.4870245,180222,034354.80,3530.99884280,N,13932.72293945,E
1645155838.5870264,180222,034354.90,3530.99885917,N,13932.72292628,E
1645155838.688028,180222,034355.00,3530.99885917,N,13932.72292628,E
1645155838.7877471,180222,034355.10,3530.99885917,N,13932.72292628,E
1645155838.8893216,180222,034355.20,3530.99887627,N,13932.72291294,E
1645155838.990327,180222,034355.30,3530.99889352,N,13932.72289907,E
1645155839.090322,180222,034355.40,3530.99889352,N,13932.72289907,E
1645155839.1913593,180222,034355.50,3530.99891065,N,13932.72288497,E
1645155839.290866,180222,034355.60,3530.99891065,N,13932.72288497,E
1645155839.3920248,180222,034355.70,3530.99892702,N,13932.72287147,E
1645155839.4830215,180222,034355.80,3530.99892702,N,13932.72287147,E
1645155839.58399,180222,034355.90,3530.99894274,N,13932.72285850,E
1645155839.6850007,180222,034356.00,3530.99894274,N,13932.72285850,E
1645155839.7859178,180222,034356.10,3530.99894274,N,13932.72285850,E
1645155839.886917,180222,034356.20,3530.99895896,N,13932.72284605,E
1645155839.9879541,180222,034356.30,3530.99897494,N,13932.72283265,E
1645155840.0879195,180222,034356.40,3530.99897494,N,13932.72283265,E
1645155840.1889222,180222,034356.50,3530.99899086,N,13932.72281956,E
1645155840.2895372,180222,034356.60,3530.99899086,N,13932.72281956,E
1645155840.3897057,180222,034356.70,3530.99900592,N,13932.72280634,E
1645155840.49071,180222,034356.80,3530.99900592,N,13932.72280634,E
1645155840.5906773,180222,034356.90,3530.99902126,N,13932.72279330,E
1645155840.691677,180222,034357.00,3530.99902126,N,13932.72279330,E
1645155840.783697,180222,034357.10,3530.99902126,N,13932.72279330,E
1645155840.8836627,180222,034357.20,3530.99903584,N,13932.72278046,E
1645155840.9846642,180222,034357.30,3530.99905037,N,13932.72276789,E
1645155841.084693,180222,034357.40,3530.99905037,N,13932.72276789,E
1645155841.1856608,180222,034357.50,3530.99906450,N,13932.72275513,E
1645155841.2861097,180222,034357.60,3530.99906450,N,13932.72275513,E
1645155841.387222,180222,034357.70,3530.99907869,N,13932.72274231,E
1645155841.4872239,180222,034357.80,3530.99907869,N,13932.72274231,E
1645155841.5882514,180222,034357.90,3530.99909343,N,13932.72273033,E
1645155841.6882493,180222,034358.00,3530.99909343,N,13932.72273033,E
1645155841.7893078,180222,034358.10,3530.99909343,N,13932.72273033,E
1645155841.8902714,180222,034358.20,3530.99910804,N,13932.72271775,E
1645155841.9902735,180222,034358.30,3530.99912211,N,13932.72270546,E
1645155842.0913088,180222,034358.40,3530.99912211,N,13932.72270546,E
1645155842.1912901,180222,034358.50,3530.99913618,N,13932.72269377,E
1645155842.2921176,180222,034358.60,3530.99913618,N,13932.72269377,E
1645155842.3830926,180222,034358.70,3530.99914969,N,13932.72268147,E
1645155842.4838533,180222,034358.80,3530.99914969,N,13932.72268147,E
1645155842.5848548,180222,034358.90,3530.99916352,N,13932.72266924,E
1645155842.6848884,180222,034359.00,3530.99916352,N,13932.72266924,E
1645155842.7863672,180222,034359.10,3530.99916352,N,13932.72266924,E
1645155842.8864543,180222,034359.20,3530.99917760,N,13932.72265766,E
1645155842.9874094,180222,034359.30,3530.99919128,N,13932.72264637,E
1645155843.0884488,180222,034359.40,3530.99919128,N,13932.72264637,E
1645155843.1884587,180222,034359.50,3530.99920477,N,13932.72263520,E
1645155843.2894187,180222,034359.60,3530.99920477,N,13932.72263520,E
1645155843.389071,180222,034359.70,3530.99921864,N,13932.72262464,E
1645155843.490304,180222,034359.80,3530.99921864,N,13932.72262464,E
1645155843.5912979,180222,034359.90,3530.99923215,N,13932.72261442,E
1645155843.6912959,180222,034400.00,3530.99923215,N,13932.72261442,E
1645155843.7923322,180222,034400.10,3530.99923215,N,13932.72261442,E
1645155843.8841007,180222,034400.20,3530.99924560,N,13932.72260304,E
1645155843.9851012,180222,034400.30,3530.99925896,N,13932.72259210,E
1645155844.086098,180222,034400.40,3530.99925896,N,13932.72259210,E
1645155844.1870997,180222,034400.50,3530.99927173,N,13932.72258192,E
1645155844.2881365,180222,034400.60,3530.99927173,N,13932.72258192,E
1645155844.3882768,180222,034400.70,3530.99928448,N,13932.72257240,E
1645155844.4895103,180222,034400.80,3530.99928448,N,13932.72257240,E
1645155844.590532,180222,034400.90,3530.99929701,N,13932.72256281,E
1645155844.6914957,180222,034401.00,3530.99929701,N,13932.72256281,E
1645155844.7924962,180222,034401.10,3530.99929701,N,13932.72256281,E
1645155844.8930526,180222,034401.20,3530.99930957,N,13932.72255260,E
1645155844.9840539,180222,034401.30,3530.99932244,N,13932.72254255,E
1645155845.0840511,180222,034401.40,3530.99932244,N,13932.72254255,E
1645155845.1850178,180222,034401.50,3530.99933402,N,13932.72253291,E
1645155845.2850227,180222,034401.60,3530.99933402,N,13932.72253291,E
1645155845.386394,180222,034401.70,3530.99934601,N,13932.72252269,E
1645155845.4864736,180222,034401.80,3530.99934601,N,13932.72252269,E
1645155845.587491,180222,034401.90,3530.99935778,N,13932.72251316,E
1645155845.6874785,180222,034402.00,3530.99935778,N,13932.72251316,E
1645155845.7885118,180222,034402.10,3530.99935778,N,13932.72251316,E
1645155845.8892245,180222,034402.20,3530.99936948,N,13932.72250323,E
1645155845.9902515,180222,034402.30,3530.99938102,N,13932.72249366,E
1645155846.0902252,180222,034402.40,3530.99938102,N,13932.72249366,E
1645155846.191228,180222,034402.50,3530.99939249,N,13932.72248480,E
1645155846.2922556,180222,034402.60,3530.99939249,N,13932.72248480,E
1645155846.3920598,180222,034402.70,3530.99940411,N,13932.72247580,E
1645155846.483715,180222,034402.80,3530.99940411,N,13932.72247580,E
1645155846.5847402,180222,034402.90,3530.99941563,N,13932.72246621,E
1645155846.684717,180222,034403.00,3530.99941563,N,13932.72246621,E
1645155846.7857485,180222,034403.10,3530.99941563,N,13932.72246621,E
1645155846.8860188,180222,034403.20,3530.99942642,N,13932.72245676,E
1645155846.987014,180222,034403.30,3530.99943729,N,13932.72244797,E
1645155847.086978,180222,034403.40,3530.99943729,N,13932.72244797,E
1645155847.1879818,180222,034403.50,3530.99944738,N,13932.72243886,E
1645155847.287978,180222,034403.60,3530.99944738,N,13932.72243886,E
1645155847.3892107,180222,034403.70,3530.99945796,N,13932.72242974,E
1645155847.4896345,180222,034403.80,3530.99945796,N,13932.72242974,E
1645155847.590638,180222,034403.90,3530.99946856,N,13932.72242165,E
